"sector","impactType","physicalmeasure","year","physical_impacts","annual_impacts","scenario"
"Extreme Temperature","Cold","Premature Mortality",2012,-12.8374101697038,-0.127055641133724,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2013,-13.6327188460065,-0.135566832188476,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2014,-14.7950951166094,-0.147804001583373,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2015,-15.2511316181391,-0.153042992915257,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2016,-15.7016046148632,-0.158791250403955,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2017,-16.1562294143328,-0.164619874267206,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2018,-16.6150045674323,-0.17052850934484,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2019,-17.4463844456434,-0.180325161608564,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2020,-17.9155385392137,-0.186440530020669,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2021,-19.1325097679194,-0.200472767813554,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2022,-19.9871270668653,-0.21082262026318,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2023,-21.2266185264703,-0.225343905835714,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2024,-22.478389663575,-0.240130439922629,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2025,-23.3616432890119,-0.251087490084451,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2026,-24.2403237262401,-0.262251379528776,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2027,-25.1263696782582,-0.273581315738897,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2028,-26.0197781497784,-0.285076178032028,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2029,-26.5323623012797,-0.292456096319942,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2030,-27.4386399983382,-0.304231908664968,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2031,-27.961365403599,-0.311925624624113,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2032,-28.2736754052065,-0.317291341961369,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2033,-28.7880564795288,-0.324942975333461,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2034,-29.5069137435588,-0.334946666469681,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2035,-30.2305491922311,-0.345060837238315,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2036,-30.7397423289283,-0.353299935548169,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2037,-31.4551296250954,-0.363957674156514,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2038,-31.9704426802413,-0.372348715753606,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2039,-32.488460664205,-0.380803615408287,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2040,-32.803642411573,-0.386898101868235,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2041,-33.3138551217731,-0.395264352858668,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2042,-33.6196943335619,-0.401223196807774,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2043,-34.1340331753071,-0.409687696654872,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2044,-34.6507273962243,-0.418211866776465,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2045,-35.1697706612034,-0.426795518529199,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2046,-35.8964569609389,-0.438168441741227,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2047,-36.4168356334957,-0.447069686175147,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2048,-37.1497007766375,-0.458625516703618,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2049,-37.6751004224871,-0.467665688007227,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2050,-38.2027154185802,-0.476764250272593,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2051,-38.5155961019139,-0.483413352767096,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2052,-39.0419882373149,-0.492758209204067,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2053,-39.3574411694804,-0.499456841063714,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2054,-39.6738995905138,-0.506169776144664,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2055,-40.2055030362154,-0.515643764910056,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2056,-40.7437513748013,-0.525421827253144,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2057,-41.2841696499551,-0.535258986695119,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2058,-41.6109097049048,-0.542341903159987,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2059,-42.1550844525269,-0.55227491290563,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2060,-42.7014110085366,-0.562266758574417,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2061,-43.0351076414654,-0.569672599145195,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2062,-43.3698454032465,-0.57709330026478,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2063,-43.7056209063895,-0.584529214797727,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2064,-44.0424307538943,-0.59198067483437,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2065,-44.3802715392515,-0.599447992952151,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2066,-44.7155956649134,-0.607108331485545,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2067,-45.2728309848339,-0.617798174478496,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2068,-45.8321444046407,-0.62854816437662,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2069,-46.1715148137773,-0.636298529552557,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2070,-46.6796764978069,-0.646388096902321,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2071,-46.7891272665459,-0.651203834970331,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2072,-47.0132074055625,-0.657592842449393,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2073,-47.2377771779526,-0.66397519084645,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2074,-47.3474964290097,-0.668722423581965,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2075,-47.5727431910983,-0.675081160338465,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2076,-47.6693357409599,-0.679847531141061,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2077,-47.8819953466923,-0.686246941246747,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2078,-48.095082099943,-0.69263897410289,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2079,-48.3085951782906,-0.699024166138697,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2080,-48.5225337573431,-0.705403031214259,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2081,-48.7254597574727,-0.71183421271709,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2082,-48.9287602791364,-0.718257014453635,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2083,-49.0147382495019,-0.722936019528068,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2084,-49.2185458091876,-0.729331966594695,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2085,-49.3045503210886,-0.733961926842584,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2086,-49.404481024409,-0.73897704054852,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2087,-49.5043170485594,-0.743963665503349,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2088,-49.7230639274398,-0.750719200429782,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2089,-49.8229864293292,-0.755663169387779,"RCP45"
"Extreme Temperature","Cold","Premature Mortality",2090,-50.0423728215521,-0.762401969171884,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2010,28.6466153978996,0.280736830899416,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2011,30.7858453196153,0.303217026396118,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2012,33.8954129408329,0.335472915935444,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2013,36.1198277026305,0.359183716480264,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2014,39.3335208801821,0.392944535782503,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2015,40.6828748126096,0.408247012589759,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2016,42.0166435680878,0.424916786125053,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2017,43.3681599061693,0.441889060118206,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2018,44.7374617639889,0.459164042689383,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2019,47.1197239729288,0.487027662771191,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2020,48.5333671237574,0.505069198474576,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2021,51.9825435085338,0.54467942269748,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2022,54.462664692127,0.574467838148887,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2023,58.0070023073831,0.615808139646282,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2024,61.6033478682418,0.658091582435669,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2025,64.2052709742547,0.690068765269615,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2026,66.8089231156577,0.722792832710688,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2027,69.4455260011842,0.75613781930557,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2028,72.115147589495,0.790103225887956,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2029,73.7390117827578,0.812796964235462,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2030,76.4667724848747,0.847842026570275,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2031,82.5112007131339,0.920461409857225,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2032,85.9156640279176,0.964158212338397,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2033,92.2277954122247,1.04101415359543,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2034,101.508609759224,1.15227132028492,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2035,110.912365403684,1.26598803822302,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2036,117.445317186366,1.34982988954104,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2037,126.999219758265,1.46946908799362,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2038,133.703955549941,1.55720384100174,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2039,140.485570799271,1.64665891148242,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2040,144.343018219374,1.70243410979585,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2041,151.192497760922,1.7938783898204,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2042,155.077510551239,1.85072160142294,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2043,162.053849408719,1.94502266864679,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2044,169.102796331613,2.04096137210298,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2045,176.224586172064,2.13853722156532,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2046,186.495225858393,2.27644534934104,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2047,193.747148179179,2.37852837093086,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2048,204.212584578326,2.52107285285362,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2049,211.625118825049,2.62692881200274,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2050,219.109627664154,2.73445581593398,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2051,223.46856092452,2.80477773182361,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2052,231.076561786265,2.91647218586079,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2053,235.527595687797,2.98891049392659,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2054,240.016158696312,3.06218764911788,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2055,247.806791383967,3.1781725691732,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2056,255.686196999963,3.29726901176347,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2057,263.639783283963,3.41815190785236,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2058,268.349800803533,3.49757654212584,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2059,276.434561360575,3.62157673937162,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2060,284.594219275408,3.74736725090914,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2061,289.457662481537,3.83166460979102,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2062,294.360463087796,3.91685627493819,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2063,299.302753266803,4.00294515271983,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2064,304.284665469562,4.08993415038735,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2065,309.306332425462,4.17782617701759,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2066,314.32613757888,4.26763893201466,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2067,322.865207350929,4.40585515341077,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2068,331.479241244152,4.54595069289122,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2069,336.652486026787,4.63947268555152,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2070,347.568968573437,4.8128963393532,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2071,349.212849934355,4.8602904218042,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2072,358.762218988975,5.0181529907806,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2073,368.386239524466,5.17804474101347,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2074,370.112072639096,5.22735647877924,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2075,379.850354081988,5.39026763200461,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2076,381.510122714776,5.4409970477122,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2077,391.249052279977,5.60739926247393,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2078,401.058618885728,5.77582609720635,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2079,410.939017480882,5.94627732328508,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2080,420.890443337647,6.11875290816938,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2081,430.806039848771,6.29368054680052,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2082,440.788686821553,6.47062309355889,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2083,442.566863025586,6.5275779848522,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2084,452.652291059833,6.70750791586038,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2085,454.469762692772,6.7653695357811,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2086,456.165616056515,6.8231850626442,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2087,457.865155422645,6.88091584013488,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2088,467.993125804034,7.06576380174263,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2089,469.729916766242,7.12437417141426,"RCP45"
"Extreme Temperature","Hot","Premature Mortality",2090,479.954990707632,7.31217585013833,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2010,0,0.000463175583105839,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2011,0,0.000503829273880379,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2012,0,0.000561348524921214,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2013,0,0.000605199572805005,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2014,0,0.000666624810644406,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2015,0,0.000697272911086979,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2016,0,0.000728916026712836,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2017,0,0.000761388461967074,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2018,0,0.000794697822768819,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2019,0,0.00084673406726907,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2020,0,0.000882101330838954,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2021,0,0.000955717173393479,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2022,0,0.00101272201571045,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2023,0,0.00109073353790664,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2024,0,0.00117116597909936,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2025,0,0.00123393218315672,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2026,0,0.00129856755816751,"RCP45"
"Southwest Dust","Acute Myocardial Infarction",NA,2027,0,0.00136495231648288,"RCP45"
